url,post_nummer,latitude,longitude,boligtype,boligstorrelse,grundstorrelse,vaerelser,etage,byggeår,om_byggeår,skatter,boligareal_tinglyst,toiletter,badevaerelser,pris,salgsmaned,salgsar
https://www.boliga.dk/bolig/1838009/sundkaj_67_1_tv_2150_nordhavn,"Sundkaj 67, 1. tv 2150 Nordhavn",56.05,12.61667,Ejerlejlighed,120,0,4,1,2018,0,3332,106,2,2,7995000,11,2021
https://www.boliga.dk/bolig/1837917/loengangstraede_21k_1468_koebenhavn_k,Løngangstræde 21K 1468 København K,55.675633,12.574227,Villa,127,0,2,5,1867,0,2122, ,1,1,9495000,11,2021
https://www.boliga.dk/bolig/1837905/julius_thomsens_gade_22_2_th_1632_koebenhavn_v,"Julius Thomsens Gade 22, 2. th 1632 København V",55.6759,12.5655,Ejerlejlighed,194,0,5,2,1932,0,2774,181,3,2,9995000,11,2021
https://www.boliga.dk/bolig/1838138/falkoner_alle_114d_st_tv_atelierhaven_2000_frederiksberg,"Falkoner Alle 114D, st. tv 2000 Frederiksberg",55.6794,12.5346,Villa,150,0,4,0,0,,0, ,2,2,13025000,11,2021
https://www.boliga.dk/bolig/1837810/silkeborggade_40_2_tv_2100_koebenhavn_oe,"Silkeborggade 40, 2. tv 2100 København Ø",55.6759,12.5655,Ejerlejlighed,68,0,2,2,1913,0,1206,60,1,1,4245000,11,2021
https://www.boliga.dk/bolig/1837805/mariendalsvej_12a__st_tv_2000_frederiksberg,"Mariendalsvej 12A, st. tv 2000 Frederiksberg",55.6794,12.5346,Ejerlejlighed,91,0,4,0,1938,0,1493,86,1,1,4300000,11,2021
https://www.boliga.dk/bolig/1837815/godthaabsvej_79b_st_2000_frederiksberg,"Godthåbsvej 79B, st. 2000 Frederiksberg",55.688152,12.525729,Ejerlejlighed,162,0,6,0,1770,0,1750,148,2,1,10495000,11,2021
https://www.boliga.dk/bolig/1837304/oeresundsvej_47b_1_tv_2300_koebenhavn_s,"Øresundsvej 47B, 1. tv 2300 København S",55.6759,12.5655,Ejerlejlighed,57,0,2,1,1914,0,1011,50,1,1,2480000,11,2021
https://www.boliga.dk/bolig/1837744/byhoejen_1_st_tv_2720_vanloese,"Byhøjen 1, st. tv 2720 Vanløse",55.6836,12.4871,Ejerlejlighed,63,0,3,0,1940,0,1022,100,2,1,2845000,11,2021
https://www.boliga.dk/bolig/1837775/oerestads_boulevard_61f_3_th_2300_koebenhavn_s,"Ørestads Boulevard 61F, 3. th 2300 København S",55.6759,12.5655,Ejerlejlighed,100,0,4,3,2007,,2031,91,1,1,4295000,11,2021
https://www.boliga.dk/bolig/1809555/kollelevbakken_9d__1_tv_2830_virum,"Kollelevbakken 9D, 1. tv 2830 Virum",55.7949,12.451,Ejerlejlighed,55,0,2,1,1944,,954,63,1,1,1895000,11,2021
https://www.boliga.dk/bolig/1839801/holger_danskes_vej_27b__st_th_2000_frederiksberg,"Holger Danskes Vej 27B, st. th 2000 Frederiksberg",55.6794,12.5346,Ejerlejlighed,71,0,3,0,1902,0,1063,61,1,1,4495000,11,2021
https://www.boliga.dk/bolig/1825982/magstraede_16_2_1204_koebenhavn_k,"Magstræde 16, 2. 1204 København K",55.6764337,12.5756545,Ejerlejlighed,184,0,5,2,1735,1977,2450,182,2,1,11295000,11,2021
https://www.boliga.dk/bolig/1809555/kollelevbakken_9d__1_tv_2830_virum,"Kollelevbakken 9D, 1. tv 2830 Virum",55.7949,12.451,Ejerlejlighed,55,0,2,1,1944,,954,63,1,1,1895000,11,2021
https://www.boliga.dk/bolig/1839801/holger_danskes_vej_27b__st_th_2000_frederiksberg,"Holger Danskes Vej 27B, st. th 2000 Frederiksberg",55.6794,12.5346,Ejerlejlighed,71,0,3,0,1902,0,1063,61,1,1,4495000,11,2021
https://www.boliga.dk/bolig/1825982/magstraede_16_2_1204_koebenhavn_k,"Magstræde 16, 2. 1204 København K",55.6764337,12.5756545,Ejerlejlighed,184,0,5,2,1735,1977,2450,182,2,1,11295000,11,2021
https://www.boliga.dk/bolig/1837743/sortedam_dossering_41b_1_tv_2200_koebenhavn_n,"Sortedam Dossering 41B, 1. tv 2200 København N",55.6759,12.5655,Ejerlejlighed,83,0,3,1,1963,,1134,76,1,1,5150000,11,2021
https://www.boliga.dk/bolig/1837294/strandvejen_215_1_th_2900_hellerup,"Strandvejen 215, 1. th 2900 Hellerup",55.732,12.5709,Ejerlejlighed,102,0,4,1,1934,0,2005,96,1,1,6995000,11,2021
https://www.boliga.dk/bolig/1837767/willemoesgade_54_st_th_2100_koebenhavn_oe,"Willemoesgade 54, st. th 2100 København Ø",55.6759,12.5655,Ejerlejlighed,140,0,4,0,1889,0,1985,130,1,1,8295000,11,2021
https://www.boliga.dk/bolig/1837369/saksen_d_3_2_4_2630_taastrup,"Saksen D 3, 2. 4 2630 Taastrup",55.6517,12.2922,Ejerlejlighed,57,0,2,2,1972,0,588,57,1,1,1495000,11,2021
https://www.boliga.dk/bolig/1837500/langelunden_11_2_tv_niveroed_2990_nivaa,"Langelunden 11, 2. tv 2990 Nivå",55.9341,12.5048,Ejerlejlighed,86,0,3,2,1971,0,752,84,1,1,1695000,11,2021
https://www.boliga.dk/bolig/1837370/ejby_vaenge_14_st_2610_roedovre,Ejby Vænge 14 2610 Rødovre,55.686644,12.438541,Villa,35,73,2,1,1971,0,883, ,1,1,1745000,11,2021
https://www.boliga.dk/bolig/1837693/stenhuggervej_8_4_tv_2400_koebenhavn_nv,"Stenhuggervej 8, 4. tv 2400 København NV",55.6759,12.5655,Ejerlejlighed,37,0,1,4,1935,0,650,33,1,1,1745000,11,2021
https://www.boliga.dk/bolig/1837424/vigerslevvej_254_1_2_2500_valby,"Vigerslevvej 254, 1. 2 2500 Valby",55.6581,12.5241,Ejerlejlighed,47,0,2,1,1942,0,864,45,1,1,1795000,11,2021
https://www.boliga.dk/bolig/1837483/brandholms_alle_20c_2_tv_2610_roedovre,"Brandholms Alle 20C, 2. tv 2610 Rødovre",55.6806,12.4537,Ejerlejlighed,46,0,3,2,1957,0,703,50,1,1,1995000,11,2021
https://www.boliga.dk/bolig/1837685/blommevangen_8_1_mf_smoerumnedre_2765_smoerum,"Blommevangen 8, 1. mf 2765 Smørum",55.7423,12.3028,Ejerlejlighed,56,0,2,1,1980,0,827,52,1,1,1995000,11,2021
https://www.boliga.dk/bolig/1837562/parmagade_42_st_th_2300_koebenhavn_s,"Parmagade 42, st. th 2300 København S",55.6759,12.5655,Ejerlejlighed,45,0,2,0,1934,0,566,40,1,1,2095000,11,2021
https://www.boliga.dk/bolig/1837683/teglbraendervej_3_st_th_2400_koebenhavn_nv,"Teglbrændervej 3, st. th 2400 København NV",55.6759,12.5655,Ejerlejlighed,50,0,2,0,1935,0,929,46,1,1,2195000,11,2021
https://www.boliga.dk/bolig/1837464/vejlegaardsparken_26_1_th_2665_vallensbaek_strand,"Vejlegårdsparken 26, 1. th 2665 Vallensbæk Strand",55.6167,12.35,Ejerlejlighed,87,0,3,1,1966,0,914,81,1,1,2295000,11,2021
https://www.boliga.dk/bolig/1837705/smakkegaardsvej_179_1_mf_2820_gentofte,"Smakkegårdsvej 179, 1. mf 2820 Gentofte",55.749,12.546,Ejerlejlighed,63,0,2,1,1946,0,1047,60,1,1,2495000,11,2021
https://www.boliga.dk/bolig/1837586/skjoldagervej_70__st_tv_2820_gentofte,"Skjoldagervej 70, st. tv 2820 Gentofte",55.749,12.546,Ejerlejlighed,74,0,2,0,1958,0,1146,70,1,1,2750000,11,2021
https://www.boliga.dk/bolig/1837612/englandsvej_14_st_tv_2300_koebenhavn_s,"Englandsvej 14, st. tv 2300 København S",55.6759,12.5655,Ejerlejlighed,58,0,2,0,1939,0,613,52,1,1,2995000,11,2021
https://www.boliga.dk/bolig/1837490/soelleroed_park_3_1_doerlejl_14_2840_holte,"Søllerød Park 3, 1. 14 2840 Holte",55.808152,12.50589,Ejerlejlighed,88,0,3,1,1956,0,1613,84,1,1,3175000,11,2021
https://www.boliga.dk/bolig/1837696/klosterstraede_24_4_tv_1157_koebenhavn_k,"Klosterstræde 24, 4. tv 1157 København K",55.6759,12.5655,Ejerlejlighed,77,0,2,4,1821,0,962,70,1,1,3500000,11,2021
https://www.boliga.dk/bolig/1837437/valhalsgade_1__st_th_hoej_2200_koebenhavn_n,"Valhalsgade 1, st. th 2200 København N",55.6759,12.5655,Ejerlejlighed,79,0,3,0,1909,0,964,70,1,1,3745000,11,2021
https://www.boliga.dk/bolig/1837697/burmeistersgade_25_5_th_1429_koebenhavn_k,"Burmeistersgade 25, 5. th 1429 København K",55.6759,12.5655,Ejerlejlighed,47,0,2,5,1901,0,835,39,1,1,3795000,11,2021
https://www.boliga.dk/bolig/1837725/kronprinsesse_sofies_vej_20_2_doerlejl_1_2000_frederiksberg,"Kronprinsesse Sofies Vej 20, 2. 1 2000 Frederiksberg",55.6794,12.5346,Ejerlejlighed,60,0,3,2,1969,0,515,55,1,1,3985000,11,2021
https://www.boliga.dk/bolig/1837724/egeparken_33a_4_6_2680_solroed_strand,"Egeparken 33A, 4. 6 2680 Solrød Strand",55.5329,12.2223,Ejerlejlighed,126,0,4,4,1970,2007,1189,118,2,1,4495000,11,2021
https://www.boliga.dk/bolig/1837476/egegaardsvej_4_st_1_2610_roedovre,"Egegårdsvej 4, st. 1 2610 Rødovre",55.6806,12.4537,Ejerlejlighed,115,0,3,0,0,0,4813,0,2,1,4595000,11,2021
https://www.boliga.dk/bolig/1837681/holger_danskes_vej_85_3_tv_2000_frederiksberg,"Holger Danskes Vej 85, 3. tv 2000 Frederiksberg",55.6794,12.5346,Ejerlejlighed,74,0,3,3,1920,0,1113,67,1,1,4595000,11,2021
https://www.boliga.dk/bolig/1837310/ordrupvej_106_3_th_2920_charlottenlund,"Ordrupvej 106, 3. th 2920 Charlottenlund",55.7537,12.5918,Ejerlejlighed,88,0,3,3,1985,0,1680,76,1,1,5200000,11,2021
https://www.boliga.dk/bolig/1837733/p_andersens_vej_1_2_tv_2000_frederiksberg,"P. Andersens Vej 1, 2. tv 2000 Frederiksberg",55.6794,12.5346,Ejerlejlighed,93,0,3,2,1901,0,1398,86,1,1,5495000,11,2021
https://www.boliga.dk/bolig/1837202/krimsvej_5a_3_2300_koebenhavn_s,"Krimsvej 5A, 3. 2300 København S",55.6618954,12.6289844,Ejerlejlighed,125,0,5,3,2017,0,2479,115,2,2,6995000,11,2021
https://www.boliga.dk/bolig/1837415/livjaegergade_43_5_2100_koebenhavn_oe,"Livjægergade 43, 5. 2100 København Ø",55.6993137,12.5861176,Villa,0,0,,5,1884,0,1784, ,0,0,8500000,11,2021
https://www.boliga.dk/bolig/1837293/dronningens_tvaergade_41_1__nr_2_1302_koebenhavn_k,"Dronningens Tværgade 41, 1. 2 1302 København K",55.6840535,12.5855084,Ejerlejlighed,152,0,5,1,1943,0,0,146,1,1,9200000,11,2021
https://www.boliga.dk/bolig/1837712/bohrsgade_2_13_doerlejl_3_1799_koebenhavn_v,"Bohrsgade 2, 13. 3 1799 København V",55.6631501,12.5349772,Ejerlejlighed,185,0,4,13,2018,0,4236,166,2,2,10750000,11,2021
https://www.boliga.dk/bolig/1837633/forchhammersvej_2_4_th_1920_frederiksberg_c,"Forchhammersvej 2, 4. th 1920 Frederiksberg C",56.0,10.0,Ejerlejlighed,154,0,5,4,1899,0,2382,142,1,1,10995000,11,2021
https://www.boliga.dk/bolig/1837426/korsoergade_29__4_tv_2100_koebenhavn_oe,"Korsørgade 29, 4. tv 2100 København Ø",55.6759,12.5655,Ejerlejlighed,151,0,5,4,1916,0,1591,142,1,1,11995000,11,2021
https://www.boliga.dk/bolig/1837735/serridslevvej_36_2_tv_2100_koebenhavn_oe,"Serridslevvej 36, 2. tv 2100 København Ø",55.6759,12.5655,Ejerlejlighed,216,0,6,2,1920,0,2275,206,1,1,15000000,11,2021
https://www.boliga.dk/bolig/1837315/store_kongensgade_75e_1264_koebenhavn_k,Store Kongensgade 75E 1264 København K,55.685376,12.587666,Ejerlejlighed,151,0,3,5,1850,0,5791,211,3,3,17000000,11,2021
https://www.boliga.dk/bolig/1836879/blaabaerhaven_13_st_mf_2980_kokkedal,"Blåbærhaven 13, st. mf 2980 Kokkedal",55.913852,12.494526,Ejerlejlighed,39,0,1,0,1973,0,405,38,1,1,995000,11,2021
https://www.boliga.dk/bolig/1837051/roskildevej_378_1_2_2630_taastrup,"Roskildevej 378, 1. 2 2630 Taastrup",55.6517,12.2922,Ejerlejlighed,51,0,2,1,1941,0,515,48,1,1,1395000,11,2021
https://www.boliga.dk/bolig/1836834/holmegaardsparken_21_3_tv_2980_kokkedal,"Holmegårdsparken 21, 3. tv 2980 Kokkedal",55.9118,12.4995,Ejerlejlighed,91,0,2,3,1971,0,850,80,1,1,1850000,11,2021
https://www.boliga.dk/bolig/1837188/lundsfrydvej_9b_2_tv_2500_valby,"Lundsfrydvej 9B, 2. tv 2500 Valby",55.6581,12.5241,Ejerlejlighed,52,0,2,2,1936,0,708,48,1,1,1898000,11,2021
https://www.boliga.dk/bolig/1837023/sofienhoejvej_1_3_314_2300_koebenhavn_s,"Sofienhøjvej 1, 3. 314 2300 København S",55.6759,12.5655,Ejerlejlighed,44,0,2,3,1975,0,648,36,1,1,1995000,11,2021
https://www.boliga.dk/bolig/1837060/aertebjergvej_3_1_tv_2700_broenshoej,"Ærtebjergvej 3, 1. tv 2700 Brønshøj",55.7057,12.4964,Ejerlejlighed,71,0,3,1,1952,0,1370,66,1,1,2295000,11,2021
https://www.boliga.dk/bolig/1837062/stefansgade_12_1_th_2200_koebenhavn_n,"Stefansgade 12, 1. th 2200 København N",55.6759,12.5655,Ejerlejlighed,35,0,2,1,1886,2005,444,30,1,1,2295000,11,2021
https://www.boliga.dk/bolig/1837258/taarnvej_91b_1_54_2610_roedovre,"Tårnvej 91B, 1. 54 2610 Rødovre",55.6806,12.4537,Villa,10,0,1,1,1975,0,821, ,0,0,2680000,11,2021
https://www.boliga.dk/bolig/1837072/hamletsgade_4_4_doerlejl_206_2200_koebenhavn_n,"Hamletsgade 4, 4. 206 2200 København N",55.6759,12.5655,Ejerlejlighed,66,0,2,4,1975,0,834,57,1,1,2695000,11,2021
https://www.boliga.dk/bolig/1837076/schlegels_alle_2_st_1807_frederiksberg_c,"Schlegels Alle 2, st. 1807 Frederiksberg C",55.670854,12.533442,Ejerlejlighed,44,0,1,0,1908,0,684,38,1,1,2695000,11,2021
https://www.boliga.dk/bolig/1836849/broholms_alle_26_1_tv_2920_charlottenlund,"Broholms Alle 26, 1. tv 2920 Charlottenlund",55.7537,12.5918,Ejerlejlighed,63,0,2,1,1935,0,921,59,1,1,2995000,11,2021
https://www.boliga.dk/bolig/1837064/valdemarsgade_64_4_tv_1665_koebenhavn_v,"Valdemarsgade 64, 4. tv 1665 København V",55.6759,12.5655,Ejerlejlighed,50,0,2,4,1900,0,830,42,1,1,3195000,11,2021
https://www.boliga.dk/bolig/1837041/eremitageparken_367_1_b_2800_kongens_lyngby,"Eremitageparken 367, 1. b 2800 Kongens Lyngby",55.7704,12.5038,Ejerlejlighed,108,0,4,1,1972,0,1187,111,1,1,3395000,11,2021
https://www.boliga.dk/bolig/1836841/mejerivej_8e_2690_karlslunde,Mejerivej 8E 2690 Karlslunde,55.570153,12.221184,Ejerlejlighed,155,0,4,1,2007,0,1499,155,1,1,3495000,11,2021
https://www.boliga.dk/bolig/1676196/jaegersborgvej_102__st_th_2820_gentofte,"Jægersborgvej 102, st. th 2820 Gentofte",55.749,12.546,Ejerlejlighed,97,0,4,0,1949,0,1138,97,1,1,2750000,11,2021
https://www.boliga.dk/bolig/1843542/brandholms_alle_24c__st_th_2610_roedovre,"Brandholms Alle 24C, st. th 2610 Rødovre",55.6806,12.4537,Ejerlejlighed,67,0,3,0,1960,0,866,61,1,1,2495000,11,2021
https://www.boliga.dk/bolig/1843373/aertevej_15__2_3_2700_broenshoej,"Ærtevej 15, 2. 3 2700 Brønshøj",55.7064807,12.4922147,Ejerlejlighed,72,0,2,2,1935,0,1189,66,1,1,2495000,11,2021
https://www.boliga.dk/bolig/1676196/jaegersborgvej_102__st_th_2820_gentofte,"Jægersborgvej 102, st. th 2820 Gentofte",55.749,12.546,Ejerlejlighed,97,0,4,0,1949,0,1138,97,1,1,2750000,11,2021
https://www.boliga.dk/bolig/1843542/brandholms_alle_24c__st_th_2610_roedovre,"Brandholms Alle 24C, st. th 2610 Rødovre",55.6806,12.4537,Ejerlejlighed,67,0,3,0,1960,0,866,61,1,1,2495000,11,2021
https://www.boliga.dk/bolig/1843373/aertevej_15__2_3_2700_broenshoej,"Ærtevej 15, 2. 3 2700 Brønshøj",55.7064807,12.4922147,Ejerlejlighed,72,0,2,2,1935,0,1189,66,1,1,2495000,11,2021
https://www.boliga.dk/bolig/1837068/aeblestien_3_st_th_2300_koebenhavn_s,"Æblestien 3, st. th 2300 København S",55.6759,12.5655,Ejerlejlighed,60,0,2,0,1918,0,852,53,1,1,3495000,11,2021
https://www.boliga.dk/bolig/1836897/vingaards_alle_69_1_tv_2900_hellerup,"Vingårds Alle 69, 1. tv 2900 Hellerup",55.732,12.5709,Ejerlejlighed,63,0,2,1,1952,0,1178,57,1,1,3575000,11,2021
https://www.boliga.dk/bolig/1837049/flensborggade_45_4_th_1669_koebenhavn_v,"Flensborggade 45, 4. th 1669 København V",55.6759,12.5655,Ejerlejlighed,87,290,3,4,1902,,4326,0,1,1,3995000,11,2021
https://www.boliga.dk/bolig/1837073/westend_11_mezz_th_1661_koebenhavn_v,"Westend 11, st. th 1661 København V",55.6759,12.5655,Ejerlejlighed,72,0,3,0,1860,0,710,60,1,1,4398000,11,2021
https://www.boliga.dk/bolig/1837185/rolfsvej_14_kl_2000_frederiksberg,"Rolfsvej 14, kl. 2000 Frederiksberg",55.68347,12.534551,Ejerlejlighed,100,0,4,-1,1891,0,523,50,1,1,4695000,11,2021
https://www.boliga.dk/bolig/1837114/islands_brygge_30b_11_2_2300_koebenhavn_s,"Islands Brygge 30B, 11. 2 2300 København S",55.6759,12.5655,Ejerlejlighed,79,0,2,11,1961,2004,1674,66,1,1,5500000,11,2021
https://www.boliga.dk/bolig/1837018/ingerslevsgade_200_5_th_1705_koebenhavn_v,"Ingerslevsgade 200, 5. th 1705 København V",55.6759,12.5655,Ejerlejlighed,99,0,3,5,1907,0,1339,92,1,1,5995000,11,2021
https://www.boliga.dk/bolig/1837244/sundkaj_1_2_th_2150_nordhavn,"Sundkaj 1, 2. th 2150 Nordhavn",56.05,12.61667,Ejerlejlighed,92,0,3,2,2020,0,2431,82,2,1,6495000,11,2021
https://www.boliga.dk/bolig/1837240/strandlodsvej_18v_1_1_2300_koebenhavn_s,"Strandlodsvej 18V, 1. 1 2300 København S",55.6759,12.5655,Ejerlejlighed,126,0,3,1,1963,2016,2204,115,2,2,6695000,11,2021
https://www.boliga.dk/bolig/1836898/oeresund_parkvej_15_st_th_2300_koebenhavn_s,"Øresund Parkvej 15, st. th 2300 København S",55.6759,12.5655,Ejerlejlighed,117,0,3,0,2005,0,2783,104,1,1,6795000,11,2021
https://www.boliga.dk/bolig/1837056/skodsborgparken_28_1_th_2942_skodsborg,"Skodsborgparken 28, 1. th 2942 Skodsborg",55.8225,12.5732,Ejerlejlighed,120,0,4,1,1963,0,2830,111,2,1,7495000,11,2021
https://www.boliga.dk/bolig/1837236/rosenoerns_alle_66_1_1970_frederiksberg_c,"Rosenørns Alle 66, 1. 1970 Frederiksberg C",55.683033,12.5480552,Ejerlejlighed,132,0,5,1,1924,0,1808,117,1,1,7495000,11,2021
https://www.boliga.dk/bolig/1837074/trelleborggade_15_5_doerlejl_-3_2150_nordhavn,"Trelleborggade 15, 5. 3 2150 Nordhavn",55.706866,12.594428,Ejerlejlighed,99,0,4,5,1927,0,2205,86,1,1,7998000,11,2021
https://www.boliga.dk/bolig/1836837/herluf_trolles_gade_22_st_th_1052_koebenhavn_k,"Herluf Trolles Gade 22, st. th 1052 København K",55.6759,12.5655,Ejerlejlighed,99,0,3,0,1873,1976,2233,133,1,1,8250000,11,2021
https://www.boliga.dk/bolig/1836850/islands_brygge_116_2_tv_2300_koebenhavn_s,"Islands Brygge 116, 2. tv 2300 København S",55.6759,12.5655,Ejerlejlighed,176,0,6,2,2020,0,4126,164,2,2,14275000,11,2021
https://www.boliga.dk/bolig/1836517/katrinedalsvej_46_2_23_2720_vanloese,"Katrinedalsvej 46, 2. 23 2720 Vanløse",55.6836,12.4871,Ejerlejlighed,27,0,1,2,1972,0,390,22,1,1,1295000,11,2021
https://www.boliga.dk/bolig/1836716/lindevangshusene_102_2_mf_2630_taastrup,"Lindevangshusene 102, 2. mf 2630 Taastrup",55.6517,12.2922,Ejerlejlighed,46,0,1,2,1968,0,503,43,1,1,1345000,11,2021
https://www.boliga.dk/bolig/1836699/tinghoejvej_48__3_mf_2860_soeborg,"Tinghøjvej 48, 3. mf 2860 Søborg",55.7302,12.5098,Ejerlejlighed,46,0,1,3,1965,0,519,41,1,1,1650000,11,2021
https://www.boliga.dk/bolig/1836730/taastrup_have_51_1_tv_2630_taastrup,"Taastrup Have 51, 1. tv 2630 Taastrup",55.6517,12.2922,Ejerlejlighed,55,0,2,1,1964,0,589,52,1,1,1795000,11,2021
https://www.boliga.dk/bolig/1836735/havevej_22_2_th_2860_soeborg,"Havevej 22, 2. th 2860 Søborg",55.7302,12.5098,Ejerlejlighed,61,0,3,2,1953,0,773,53,1,1,2295000,11,2021
https://www.boliga.dk/bolig/1836690/mikkelborg_park_20__1_tv_2970_hoersholm,"Mikkelborg Park 20, 1. tv 2970 Hørsholm",55.8833,12.5,Ejerlejlighed,69,0,2,1,1987,,1014,64,1,1,2495000,11,2021
https://www.boliga.dk/bolig/1836534/lehwaldsvej_3_3_c_2800_kongens_lyngby,"Lehwaldsvej 3, 3. c 2800 Kongens Lyngby",55.7682546,12.5012394,Ejerlejlighed,68,0,2,3,1962,0,1033,55,1,1,2795000,11,2021
https://www.boliga.dk/bolig/1836718/roedovre_parkvej_305_st_2610_roedovre,"Rødovre Parkvej 305, st. 2610 Rødovre",55.6802,12.449717,Ejerlejlighed,74,0,3,0,1974,0,906,68,1,1,2895000,11,2021
https://www.boliga.dk/bolig/1836430/robert_jacobsens_vej_66_6__nr_4_2300_koebenhavn_s,"Robert Jacobsens Vej 66, 6. 4 2300 København S",55.6759,12.5655,Ejerlejlighed,60,0,2,6,2010,0,1344,48,1,1,2995000,11,2021
https://www.boliga.dk/bolig/1836496/gyngemose_parkvej_49_2_th_2860_soeborg,"Gyngemose Parkvej 49, 2. th 2860 Søborg",55.7302,12.5098,Ejerlejlighed,87,0,4,2,2008,0,1510,79,1,1,3150000,11,2021
https://www.boliga.dk/bolig/1836585/soelleroed_park_19_1_14_soelleroed_2840_holte,"Søllerød Park 19, 1. 14 2840 Holte",55.808152,12.50589,Ejerlejlighed,88,0,3,1,1956,0,1569,84,1,1,3195000,11,2021
https://www.boliga.dk/bolig/1836749/andreas_bjoerns_gade_8_st_th_1428_koebenhavn_k,"Andreas Bjørns Gade 8, st. th 1428 København K",55.6759,12.5655,Ejerlejlighed,53,0,2,0,1901,0,960,44,1,1,3195000,11,2021
https://www.boliga.dk/bolig/1836655/trylleskov_alle_20_1_karlstrup_2680_solroed_strand,"Trylleskov Allé 20, 1. 2680 Solrød Strand",55.5464186,12.2304356,Ejerlejlighed,85,0,3,1,2018,0,1516,85,1,1,3495000,11,2021
https://www.boliga.dk/bolig/1836748/ahlefeldtsgade_29_4_tv_1359_koebenhavn_k,"Ahlefeldtsgade 29, 4. tv 1359 København K",55.6759,12.5655,Ejerlejlighed,47,0,2,4,1880,0,804,40,1,0,3495000,11,2021
https://www.boliga.dk/bolig/1836498/amsterdamvej_1_1_tv_2300_koebenhavn_s,"Amsterdamvej 1, 1. tv 2300 København S",55.6759,12.5655,Ejerlejlighed,84,0,3,1,1929,0,1374,77,1,1,3595000,11,2021
https://www.boliga.dk/bolig/1836529/tikoebgade_4_4_th_2200_koebenhavn_n,"Tikøbgade 4, 4. th 2200 København N",55.6759,12.5655,Ejerlejlighed,62,0,2,4,1930,0,995,55,1,1,3595000,11,2021
https://www.boliga.dk/bolig/1836712/teglholm_tvaervej_15_1_th_2450_koebenhavn_sv,"Teglholm Tværvej 15, 1. th 2450 København SV",55.6759,12.5655,Ejerlejlighed,69,0,2,1,2004,0,1379,57,1,1,3849000,11,2021
https://www.boliga.dk/bolig/1836497/lyneborggade_33_st_tv_2300_koebenhavn_s,"Lyneborggade 33, st. tv 2300 København S",55.6759,12.5655,Ejerlejlighed,79,0,2,0,2006,0,1184,69,1,1,3895000,11,2021
https://www.boliga.dk/bolig/1836713/oerestads_boulevard_59a_4_doerlejl_406_2300_koebenhavn_s,"Ørestads Boulevard 59A, 4. 406 2300 København S",55.6759,12.5655,Ejerlejlighed,109,0,1,4,2005,0,2513,96,1,1,3995000,11,2021
https://www.boliga.dk/bolig/1836739/gammel_vartov_vej_26_st_th_2900_hellerup,"Gammel Vartov Vej 26, st. th 2900 Hellerup",55.732,12.5709,Ejerlejlighed,84,0,3,0,1936,0,2130,78,1,1,4350000,11,2021
https://www.boliga.dk/bolig/1836742/raadmandsgade_46a_3_th_2200_koebenhavn_n,"Rådmandsgade 46A, 3. th 2200 København N",55.6759,12.5655,Ejerlejlighed,108,0,4,3,1933,0,1395,103,1,1,4995000,11,2021
https://www.boliga.dk/bolig/1836499/amerika_plads_25c_2_tv_2100_koebenhavn_oe,"Amerika Plads 25C, 2. tv 2100 København Ø",55.6759,12.5655,Ejerlejlighed,101,0,3,2,2017,0,2670,89,1,1,6195000,11,2021
https://www.boliga.dk/bolig/1836502/sundby_parkvej_5_st_th_2300_koebenhavn_s,"Sundby Parkvej 5, st. th 2300 København S",55.6759,12.5655,Ejerlejlighed,112,0,3,0,2007,0,2476,99,1,1,6195000,11,2021
https://www.boliga.dk/bolig/1836445/amerika_plads_16_2_tv_2100_koebenhavn_oe,"Amerika Plads 16, 2. tv 2100 København Ø",55.6759,12.5655,Ejerlejlighed,158,0,5,2,2007,0,4119,140,2,2,8250000,11,2021
https://www.boliga.dk/bolig/1836726/borups_alle_150a_4_th_2000_frederiksberg,"Borups Alle 150A, 4. th 2000 Frederiksberg",55.6794,12.5346,Ejerlejlighed,103,0,3,4,1918,2014,1988,139,2,2,8495000,11,2021
https://www.boliga.dk/bolig/1836648/rosenoerns_alle_65__2_th_1970_frederiksberg_c,"Rosenørns Alle 65, 2. th 1970 Frederiksberg C",56.0,10.0,Ejerlejlighed,132,0,5,2,1899,0,1921,123,1,1,8995000,11,2021
https://www.boliga.dk/bolig/1836500/dag_hammarskjlds_alle_3_4_tv_2100_koebenhavn_oe,"Dag Hammarskjölds Allé 3, 4. tv 2100 København Ø",55.6759,12.5655,Ejerlejlighed,149,0,4,4,1877,0,2239,139,1,1,11650000,11,2021
https://www.boliga.dk/bolig/1836451/knud_kristensens_gade_12_2300_koebenhavn_s,Knud Kristensens Gade 12 2300 København S,55.656676,12.56768,Ejerlejlighed,248,0,8,12,0,0,2480,248,2,2,12500000,11,2021
https://www.boliga.dk/bolig/1836420/sankt_thomas_alle_3_4_tv_1824_frederiksberg_c,"Sankt Thomas Alle 3, 4. tv 1824 Frederiksberg C",56.0,10.0,Ejerlejlighed,172,0,6,4,1904,0,2710,166,1,1,12995000,11,2021
https://www.boliga.dk/bolig/1836294/vejlebrovej_92_3_mf_doerlejl_125_2635_ishoej,"Vejlebrovej 92, 3. mf 2635 Ishøj",55.6154,12.3518,Ejerlejlighed,35,0,1,3,1970,,378,35,1,1,1050000,11,2021
